2020-03-11 00:00:00;2;1;7;5;4;3;2;1;2;0;0;0;0;0;0;0;0
2020-03-11 00:15:00;0;1;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-11 00:30:00;0;1;1;1;3;1;0;1;1;0;0;0;0;0;0;0;0
2020-03-11 00:45:00;0;2;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-11 01:00:00;0;3;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-03-11 01:15:00;0;1;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 01:30:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 01:45:00;1;1;3;2;3;0;2;2;3;1;0;0;0;0;0;0;0
2020-03-11 02:00:00;1;3;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 02:15:00;0;0;1;0;1;0;1;2;1;0;0;0;0;0;0;0;0
2020-03-11 02:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 02:45:00;1;1;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-11 03:00:00;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 03:15:00;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 03:30:00;0;1;2;1;2;0;0;0;0;1;2;0;0;0;0;0;0
2020-03-11 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-11 04:00:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-11 04:15:00;2;2;1;1;1;0;2;1;3;0;0;0;0;0;0;0;0
2020-03-11 04:30:00;2;1;1;0;2;1;5;5;6;0;0;0;0;0;0;0;0
2020-03-11 04:45:00;2;2;1;1;0;0;7;5;6;0;0;0;0;0;0;0;0
2020-03-11 05:00:00;1;0;1;0;0;0;17;21;22;0;0;0;0;0;0;0;0
