2020-02-19 00:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 00:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 00:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 00:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 01:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 01:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 01:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 02:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 02:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 03:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 03:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 03:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 03:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 04:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 04:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 04:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 05:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 05:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 05:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 05:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 06:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 06:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 06:30:00;6;0;0;0;0;0;0;0;0
2020-02-19 06:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 07:00:00;10;0;0;0;0;0;0;0;0
2020-02-19 07:15:00;30;4;0;0;0;0;0;0;0
2020-02-19 07:30:00;55;14;0;0;0;0;0;0;0
2020-02-19 07:45:00;49;5;0;0;0;0;0;0;0
2020-02-19 08:00:00;36;0;0;0;0;0;0;0;0
2020-02-19 08:15:00;24;3;0;0;0;0;0;0;0
2020-02-19 08:30:00;23;8;0;0;0;0;0;0;0
2020-02-19 08:45:00;8;3;0;0;0;0;0;0;0
2020-02-19 09:00:00;1;0;0;0;0;0;0;0;0
2020-02-19 09:15:00;4;0;0;0;0;0;0;0;0
2020-02-19 09:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 09:45:00;9;0;0;0;0;0;0;0;0
2020-02-19 10:00:00;2;0;0;0;0;0;0;0;0
2020-02-19 10:15:00;30;0;0;0;0;0;0;0;0
2020-02-19 10:30:00;8;0;0;0;0;0;0;0;0
2020-02-19 10:45:00;1;0;0;0;0;0;0;0;0
2020-02-19 11:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 11:15:00;11;3;0;0;0;0;0;0;0
2020-02-19 11:30:00;22;0;0;0;0;0;0;0;0
2020-02-19 11:45:00;3;3;0;0;0;0;0;0;0
2020-02-19 12:00:00;10;0;0;0;0;0;0;0;0
2020-02-19 12:15:00;9;0;0;0;0;0;0;0;0
2020-02-19 12:30:00;6;0;0;0;0;0;0;0;0
2020-02-19 12:45:00;11;0;0;0;0;0;0;0;0
2020-02-19 13:00:00;27;7;0;0;0;0;0;0;0
2020-02-19 13:15:00;32;0;0;0;0;0;0;0;0
2020-02-19 13:30:00;12;2;0;0;0;0;0;0;0
2020-02-19 13:45:00;9;5;0;0;0;0;0;0;0
2020-02-19 14:00:00;43;3;0;0;0;0;0;0;0
2020-02-19 14:15:00;6;0;0;0;0;0;0;0;0
2020-02-19 14:30:00;3;0;0;0;0;0;0;0;0
2020-02-19 14:45:00;55;4;0;0;0;0;0;0;0
2020-02-19 15:00:00;32;14;0;0;0;0;0;0;0
2020-02-19 15:15:00;37;2;0;0;0;0;0;0;0
2020-02-19 15:30:00;22;0;0;0;0;0;0;0;0
2020-02-19 15:45:00;9;0;0;0;0;0;0;0;0
2020-02-19 16:00:00;17;8;0;0;0;0;0;0;0
2020-02-19 16:15:00;44;0;0;0;0;0;0;0;0
2020-02-19 16:30:00;9;0;0;0;0;0;0;0;0
2020-02-19 16:45:00;3;0;0;0;0;0;0;0;0
2020-02-19 17:00:00;18;0;0;0;0;0;0;0;0
2020-02-19 17:15:00;4;0;0;0;0;0;0;0;0
2020-02-19 17:30:00;14;0;0;0;0;0;0;0;0
2020-02-19 17:45:00;7;0;0;0;0;0;0;0;0
2020-02-19 18:00:00;6;0;0;0;0;0;0;0;0
2020-02-19 18:15:00;5;0;0;0;0;0;0;0;0
2020-02-19 18:30:00;14;5;0;0;0;0;0;0;0
2020-02-19 18:45:00;1;0;0;0;0;0;0;0;0
2020-02-19 19:00:00;3;1;0;0;0;0;0;0;0
2020-02-19 19:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 19:30:00;3;0;0;0;0;0;0;0;0
2020-02-19 19:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 20:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 20:15:00;2;0;0;0;0;0;0;0;0
2020-02-19 20:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 20:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 21:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 21:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 21:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 21:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 22:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 22:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 22:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 22:45:00;0;0;0;0;0;0;0;0;0
2020-02-19 23:00:00;0;0;0;0;0;0;0;0;0
2020-02-19 23:15:00;0;0;0;0;0;0;0;0;0
2020-02-19 23:30:00;0;0;0;0;0;0;0;0;0
2020-02-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
